time,AGG,SPY,IAU,VNQ
2010-12-13 00:00:00-05:00,1.0009497578117579,1.0003212593365993,1.0044247787610618,1.0016666666666667
2010-12-14 00:00:00-05:00,0.995156235160034,1.001124407678098,1.0051622418879056,0.9911111111111112
2010-12-15 00:00:00-05:00,0.993256719536518,0.9967070917998553,0.9948377581120943,0.9805555555555556
2010-12-16 00:00:00-05:00,0.9955361382847371,1.0022488153561961,0.9882005899705013,0.9831481481481482
2010-12-17 00:00:00-05:00,1.0006648304682304,0.9986346478194521,0.9904129793510322,0.9918518518518519
2010-12-20 00:00:00-05:00,1.001424636717637,1.0004826921532406,0.9977876106194687,1.0038888888888888
2010-12-21 00:00:00-05:00,1.0032291765599772,1.0068267609027386,0.9992625368731562,1.0144444444444445
2010-12-22 00:00:00-05:00,1.0021844429670435,1.010199983937033,0.9970501474926252,1.0216666666666667
2010-12-23 00:00:00-05:00,1.0003799031247034,1.0086740020881857,0.9948377581120943,1.0170370370370372
2010-12-27 00:00:00-05:00,1.0033241523411531,1.0092362059272346,0.9970501474926251,1.0185185185185186
2010-12-28 00:00:00-05:00,0.9940526165827714,1.0103606136053327,1.013635693215339,1.021851851851852
2010-12-29 00:00:00-05:00,1.001044733592934,1.011404706449281,1.0169616519174038,1.024814814814815
2010-12-30 00:00:00-05:00,1.0004539842340205,1.0100393542687334,1.012536873156342,1.0274074074074075
2010-12-31 00:00:00-05:00,1.0040839585905597,1.0103606136053327,1.0250737463126842,1.0255555555555558
2011-01-03 00:00:00-05:00,1.0034191281223293,1.0203999678740663,1.0191740412979349,1.0438888888888889
2011-01-04 00:00:00-05:00,1.0033241523411534,1.0194361898642679,0.9955752212389378,1.0237037037037038
2011-01-05 00:00:00-05:00,0.9986703390635392,1.0250582282547587,0.9926253687315633,1.0287037037037037
2011-01-06 00:00:00-05:00,0.9988602906258908,1.0231306722351619,0.9882005899705013,1.0192592592592593
2011-01-07 00:00:00-05:00,1.001994491404692,1.0209621717131154,0.9874631268436577,1.0187037037037037
2011-01-10 00:00:00-05:00,1.0045588374964387,1.0198377640350174,0.9911504424778759,1.0183333333333333
2011-01-11 00:00:00-05:00,1.0028492734352743,1.0234519315717616,0.9955752212389379,1.015925925925926
2011-01-12 00:00:00-05:00,1.0022794187482194,1.0328487671672961,1.0001843657817107,1.021111111111111
2011-01-13 00:00:00-05:00,1.0061734257764272,1.0314031001525985,0.9902286135693212,1.0238888888888888
2011-01-14 00:00:00-05:00,1.0044638617152628,1.0383101758894873,0.9804572271386427,1.0303703703703704
2011-01-18 00:00:00-05:00,1.003419128122329,1.040318046743234,0.98598820058997,1.0394444444444444
2011-01-19 00:00:00-05:00,1.0036090796846806,1.0301180628062008,0.9874631268436576,1.0257407407407406
2011-01-20 00:00:00-05:00,1.0000000000000002,1.028752710625653,0.9682890855457225,1.0253703703703703
2011-01-21 00:00:00-05:00,1.00294424921645,1.031242470484299,0.9682890855457225,1.0272222222222223
2011-01-24 00:00:00-05:00,1.0021844429670437,1.0371054533772395,0.9629424778761059,1.0322222222222222
2011-01-25 00:00:00-05:00,1.005318643745845,1.0371857682113894,0.9601769911504422,1.0438888888888889
2011-01-26 00:00:00-05:00,1.002535853357394,1.0414424544213323,0.9690265486725662,1.0461111111111112
2011-01-27 00:00:00-05:00,1.0041789343717353,1.044253473616578,0.9454277286135692,1.0625925925925928
2011-01-28 00:00:00-05:00,1.005223667964669,1.0255401172596588,0.9623893805309733,1.0442592592592594
2011-01-31 00:00:00-05:00,1.0036090796846806,1.0334109710063457,0.9590707964601769,1.0585185185185186
2011-02-01 00:00:00-05:00,0.9983854117200116,1.0501164565095182,0.965339233038348,1.062592592592593
2011-02-02 00:00:00-05:00,0.9972457023459019,1.0478676411533219,0.9638643067846607,1.0612962962962966
2011-02-03 00:00:00-05:00,0.9936366226612217,1.0503574010119678,0.9756637168141593,1.0644444444444445
2011-02-04 00:00:00-05:00,0.990122518757717,1.053329049875513,0.9727138643067846,1.0555555555555558
2011-02-07 00:00:00-05:00,0.9905024218824202,1.059995181109952,0.9730825958702065,1.0666666666666669
2011-02-08 00:00:00-05:00,0.9876531484471461,1.064894385993094,0.9837758112094395,1.0711111111111113
2011-02-09 00:00:00-05:00,0.9895526640706622,1.0623243113002983,0.9830383480825958,1.072777777777778
2011-02-10 00:00:00-05:00,0.9867033906353883,1.0628062003051975,0.9818289085545722,1.0764814814814818
2011-02-11 00:00:00-05:00,0.9905973976635961,1.0690707573688871,0.9771386430678466,1.083205555555556
2011-02-14 00:00:00-05:00,0.9909773007882993,1.0716408320616828,0.9821165191740413,1.083518518518519
2011-02-15 00:00:00-05:00,0.9922119859435845,1.0682676090273882,0.9893067846607669,1.0790740740740745
2011-02-16 00:00:00-05:00,0.992401937505936,1.0748534254276774,0.9911504424778761,1.0827777777777783
2011-02-17 00:00:00-05:00,0.9946813562541552,1.0783872781302715,0.9970501474926253,1.0837037037037043
2011-02-18 00:00:00-05:00,0.994301453129452,1.080314834149868,1.0,1.087592592592593
2011-02-22 00:00:00-05:00,0.9979105328141323,1.0587904585977037,1.0070058997050146,1.0777777777777784
2011-02-23 00:00:00-05:00,0.998575363282363,1.0523652718657142,1.0162241887905603,1.0690740740740745
2011-02-24 00:00:00-05:00,0.9988612403837022,1.0515621235242154,1.0081120943952802,1.0620370370370376
2011-02-25 00:00:00-05:00,1.0015196124988126,1.0627258854710468,1.014933628318584,1.082777777777778
2011-02-28 00:00:00-05:00,1.0033241523411527,1.069311701871336,1.0176991150442478,1.107592592592593
